model,event_id,forecast_mean,outcome,brier
qwen2.5-14b-awq,ao_2018_cilic,0.05,0.0,0.0025000000000000005
qwen2.5-14b-awq,ao_2018_federer,0.05,1.0,0.9025
qwen2.5-14b-awq,apple_1t_no,0.06500000000000002,0.0,0.004225000000000002
qwen2.5-14b-awq,apple_1t_yes,0.382,1.0,0.381924
qwen2.5-14b-awq,arg_2023_massa,0.18,0.0,0.0324
qwen2.5-14b-awq,arg_2023_milei,0.07000000000000002,1.0,0.8648999999999999
qwen2.5-14b-awq,austrian_2017_hofer,0.05,0.0,0.0025000000000000005
qwen2.5-14b-awq,austrian_2017_vdb,0.952,1.0,0.002304000000000004
qwen2.5-14b-awq,ba_2017_affleck,0.05,1.0,0.9025
qwen2.5-14b-awq,ba_2017_garfield,0.046,0.0,0.002116
qwen2.5-14b-awq,ba_2018_chalamet,0.05,0.0,0.0025000000000000005
qwen2.5-14b-awq,ba_2018_oldman,0.05,1.0,0.9025
qwen2.5-14b-awq,ba_2024_giamatti,0.01211,0.0,0.00014665209999999997
qwen2.5-14b-awq,ba_2024_murphy,0.023,1.0,0.954529
qwen2.5-14b-awq,bact_2017_huppert,0.046,0.0,0.002116
qwen2.5-14b-awq,bact_2017_stone,0.065,1.0,0.8742250000000001
qwen2.5-14b-awq,bact_2018_mcdormand,0.05500000000000001,1.0,0.893025
qwen2.5-14b-awq,bact_2018_ronan,0.05,0.0,0.0025000000000000005
qwen2.5-14b-awq,bavaria_2018_csu_largest,0.06000000000000001,1.0,0.8835999999999999
qwen2.5-14b-awq,bavaria_2018_greens_largest,0.05500000000000001,0.0,0.0030250000000000008
qwen2.5-14b-awq,bd_2017_chazelle,0.06500000000000002,1.0,0.8742249999999999
qwen2.5-14b-awq,bd_2017_jenkins,0.052000000000000005,0.0,0.0027040000000000007
qwen2.5-14b-awq,bd_2018_deltoro,0.085,1.0,0.8372250000000001
qwen2.5-14b-awq,bd_2018_nolan,0.047,0.0,0.002209
qwen2.5-14b-awq,bd_2024_nolan,0.05,1.0,0.9025
qwen2.5-14b-awq,bd_2024_scorsese,0.05500000000000001,0.0,0.0030250000000000008
qwen2.5-14b-awq,bitcoin_above_1k_eoy_2017,0.15500000000000003,1.0,0.7140249999999999
qwen2.5-14b-awq,box_2017_15b,0.26000000000000006,0.0,0.06760000000000004
qwen2.5-14b-awq,box_2017_1b,0.6499999999999999,1.0,0.12250000000000007
qwen2.5-14b-awq,box_2017_2b,0.12500000000000003,0.0,0.015625000000000007
qwen2.5-14b-awq,box_2017_500m,0.745,1.0,0.065025
qwen2.5-14b-awq,box_2018_15b,0.12500000000000003,1.0,0.765625
qwen2.5-14b-awq,box_2018_1b,0.22000000000000003,1.0,0.6084
qwen2.5-14b-awq,box_2018_2b,0.11000000000000001,1.0,0.7921
qwen2.5-14b-awq,box_2018_500m,0.8480000000000001,1.0,0.023103999999999975
qwen2.5-14b-awq,box_2024_15b,0.6350000000000001,1.0,0.1332249999999999
qwen2.5-14b-awq,box_2024_1b,0.6900000000000001,1.0,0.09609999999999996
qwen2.5-14b-awq,box_2024_2b,0.64,0.0,0.4096
qwen2.5-14b-awq,box_2024_500m,0.745,1.0,0.065025
qwen2.5-14b-awq,bp_2017_lalaland,0.046,0.0,0.002116
qwen2.5-14b-awq,bp_2017_moonlight,0.07500000000000001,1.0,0.8556250000000001
qwen2.5-14b-awq,bp_2024_anatomy,0.030000000000000006,0.0,0.0009000000000000003
qwen2.5-14b-awq,bp_2024_oppenheimer,0.06000000000000001,1.0,0.8835999999999999
qwen2.5-14b-awq,braz_2018_bolso,0.425,1.0,0.33062499999999995
qwen2.5-14b-awq,braz_2018_haddad,0.18,0.0,0.0324
qwen2.5-14b-awq,braz_2018_margin_15,0.195,0.0,0.038025
qwen2.5-14b-awq,braz_2018_margin_25,0.06200000000000001,0.0,0.0038440000000000015
qwen2.5-14b-awq,braz_2018_margin_3,0.28400000000000003,1.0,0.512656
qwen2.5-14b-awq,braz_2018_margin_8,0.225,1.0,0.6006250000000001
qwen2.5-14b-awq,cake_2018_baker,0.8959999999999999,1.0,0.01081600000000002
qwen2.5-14b-awq,cake_2018_couple,0.32,0.0,0.1024
qwen2.5-14b-awq,carp_2018_no_warrant,0.05,0.0,0.0025000000000000005
qwen2.5-14b-awq,carp_2018_warrant,0.8800000000000001,1.0,0.014399999999999972
qwen2.5-14b-awq,cat_legal_no_recognition,0.9499999999999998,1.0,0.0025000000000000157
qwen2.5-14b-awq,cat_legal_yes,0.043,0.0,0.0018489999999999997
qwen2.5-14b-awq,conj_amlo_AND_bolso,0.030010000000000002,1.0,0.9408806001000001
qwen2.5-14b-awq,conj_astros_AND_patriots,0.144,0.0,0.020735999999999997
qwen2.5-14b-awq,conj_bolso_AND_haddad,0.02601,0.0,0.0006765200999999999
qwen2.5-14b-awq,conj_btc20k_AND_dow25k,0.05,0.0,0.0025000000000000005
qwen2.5-14b-awq,conj_btc5k_AND_eth500,0.034999999999999996,1.0,0.931225
qwen2.5-14b-awq,conj_comey_AND_mueller,0.8049999999999999,1.0,0.038025000000000024
qwen2.5-14b-awq,conj_doug_AND_eagles,0.09000100000000001,1.0,0.828098180001
qwen2.5-14b-awq,conj_eclipse_AND_cassini,0.40099999999999997,1.0,0.358801
qwen2.5-14b-awq,conj_eth1k_AND_btc20k,0.05,0.0,0.0025000000000000005
qwen2.5-14b-awq,conj_eth500_AND_btc5k,0.02001,1.0,0.9603804001
qwen2.5-14b-awq,conj_eth700_AND_btc10k,0.017,1.0,0.966289
qwen2.5-14b-awq,conj_federer17_AND_djok18,0.05,1.0,0.9025
qwen2.5-14b-awq,conj_france_wc_AND_eagles_sb_2018,0.046,1.0,0.9101159999999999
qwen2.5-14b-awq,conj_france_wc_AND_macron,0.05,1.0,0.9025
qwen2.5-14b-awq,conj_harvey_AND_irma,0.077,1.0,0.851929
qwen2.5-14b-awq,conj_kim_AND_iran,0.05500000000000001,1.0,0.893025
qwen2.5-14b-awq,conj_liverpool_AND_real_ucl,0.06000000000000001,0.0,0.003600000000000001
qwen2.5-14b-awq,conj_macron_AND_cdu_2017,0.17300000000000001,1.0,0.6839289999999999
qwen2.5-14b-awq,conj_macron_AND_pats,0.051000000000000004,0.0,0.0026010000000000004
qwen2.5-14b-awq,conj_milei_AND_trump2024,0.087,1.0,0.8335690000000001
qwen2.5-14b-awq,conj_milei_AND_uk_labour,0.08000000000000002,1.0,0.8463999999999998
qwen2.5-14b-awq,conj_nk_AND_catalonia,0.07500000000000001,1.0,0.8556250000000001
qwen2.5-14b-awq,conj_nk_AND_iran,0.05,1.0,0.9025
qwen2.5-14b-awq,conj_tax_AND_doug,0.046,1.0,0.9101159999999999
qwen2.5-14b-awq,conj_tess_AND_kim,0.05,1.0,0.9025
qwen2.5-14b-awq,conj_trump2024_AND_eo_signed_2017,0.05500000000000001,1.0,0.893025
qwen2.5-14b-awq,conj_trump2024_AND_uk_labour,0.05500000000000001,1.0,0.893025
qwen2.5-14b-awq,conj_trump_AND_harris_2024,0.039,0.0,0.001521
qwen2.5-14b-awq,conj_warriors_2017_AND_2018,0.05,1.0,0.9025
qwen2.5-14b-awq,cpi_2017_above_1,0.7249999999999999,1.0,0.07562500000000007
qwen2.5-14b-awq,cpi_2017_above_2,0.2899999999999999,1.0,0.5041000000000001
qwen2.5-14b-awq,cpi_2017_above_3,0.05,0.0,0.0025000000000000005
qwen2.5-14b-awq,cpi_2017_above_4,0.05,0.0,0.0025000000000000005
qwen2.5-14b-awq,czech_2017_ano,0.085,1.0,0.8372250000000001
qwen2.5-14b-awq,czech_2017_civic,0.07000000000000002,0.0,0.0049000000000000024
qwen2.5-14b-awq,dow_close_20k_eoy_2017,0.725,1.0,0.07562500000000001
qwen2.5-14b-awq,dow_close_22k_eoy_2017,1.000001e-05,1.0,0.9999800000800003
qwen2.5-14b-awq,dow_close_23k_eoy_2017,0.0,1.0,1.0
qwen2.5-14b-awq,dow_close_24k_eoy_2017,1.1e-05,1.0,0.999978000121
qwen2.5-14b-awq,dow_close_25k_eoy_2017,0.0,0.0,0.0
qwen2.5-14b-awq,eagles_wins_atleast_1_2017,1.0,1.0,0.0
qwen2.5-14b-awq,eth_above_1000_eoy_2017,0.005,0.0,2.5e-05
qwen2.5-14b-awq,eth_above_200_eoy_2017,0.08072000000000001,1.0,0.8450757184
qwen2.5-14b-awq,eth_above_300_eoy_2017,0.027000000000000003,1.0,0.9467289999999999
qwen2.5-14b-awq,eth_above_500_eoy_2017,0.02001,1.0,0.9603804001
qwen2.5-14b-awq,eth_above_700_eoy_2017,0.025,1.0,0.9506249999999999
qwen2.5-14b-awq,fo_2017_nadal,0.945,1.0,0.0030250000000000055
qwen2.5-14b-awq,fo_2017_wawrinka,0.07,0.0,0.004900000000000001
qwen2.5-14b-awq,fr_2024_nfp_seats,0.175,1.0,0.6806249999999999
qwen2.5-14b-awq,fr_2024_rn_seats,0.08700000000000001,0.0,0.007569000000000001
qwen2.5-14b-awq,fr_pres_2017_margin_10,0.6599999999999999,1.0,0.11560000000000005
qwen2.5-14b-awq,fr_pres_2017_margin_20,0.54,1.0,0.21159999999999995
qwen2.5-14b-awq,fr_pres_2017_margin_3,0.71,1.0,0.08410000000000002
qwen2.5-14b-awq,fr_pres_2017_margin_35,0.275,0.0,0.07562500000000001
qwen2.5-14b-awq,france_wc2018_advances_group,0.885,1.0,0.013224999999999997
qwen2.5-14b-awq,ftse_8000_no,0.24499999999999997,1.0,0.570025
qwen2.5-14b-awq,ftse_8000_yes,0.19499999999999998,0.0,0.03802499999999999
qwen2.5-14b-awq,german_2017_cdu,0.265,1.0,0.540225
qwen2.5-14b-awq,german_2017_spd,0.3,0.0,0.09
qwen2.5-14b-awq,hurricane_atl_2017_atleast_10,0.7399999999999999,1.0,0.06760000000000006
qwen2.5-14b-awq,hurricane_atl_2017_atleast_13,0.745,1.0,0.065025
qwen2.5-14b-awq,hurricane_atl_2017_atleast_16,0.6323,1.0,0.13520329000000003
qwen2.5-14b-awq,hurricane_atl_2017_atleast_19,0.57,0.0,0.32489999999999997
qwen2.5-14b-awq,italian_2018_centerright,0.43000000000000005,1.0,0.32489999999999997
qwen2.5-14b-awq,italian_2018_m5s,0.07100000000000002,0.0,0.005041000000000003
qwen2.5-14b-awq,italy_qualifies_wc2018,0.025,0.0,0.0006250000000000001
qwen2.5-14b-awq,janus_2018_def,0.05,0.0,0.0025000000000000005
qwen2.5-14b-awq,janus_2018_pl,0.9949999999999999,1.0,2.5000000000001153e-05
qwen2.5-14b-awq,kenya_2017_kenyatta,0.13000000000000003,1.0,0.7569
qwen2.5-14b-awq,kenya_2017_odinga,0.6450000000000001,0.0,0.41602500000000014
qwen2.5-14b-awq,ltc_300_no,0.885,0.0,0.7832250000000001
qwen2.5-14b-awq,ltc_300_yes,0.05,1.0,0.9025
qwen2.5-14b-awq,macron_runoff_candidate_2017,0.953,1.0,0.002209000000000004
qwen2.5-14b-awq,mex_2018_amlo,0.7,1.0,0.09000000000000002
qwen2.5-14b-awq,mex_2018_anaya,0.095,0.0,0.009025
qwen2.5-14b-awq,mex_2018_margin_15,0.215,1.0,0.616225
qwen2.5-14b-awq,mex_2018_margin_25,0.095,1.0,0.819025
qwen2.5-14b-awq,mex_2018_margin_40,0.06500000000000002,0.0,0.004225000000000002
qwen2.5-14b-awq,mex_2018_margin_5,0.40499999999999997,1.0,0.354025
qwen2.5-14b-awq,mueller_continues_eoy_2018,0.031,1.0,0.9389609999999999
qwen2.5-14b-awq,nba2017_games_4,0.6500000000000001,1.0,0.1224999999999999
qwen2.5-14b-awq,nba2017_games_4_sweep,0.1975,0.0,0.039006250000000006
qwen2.5-14b-awq,nba2017_games_4_sweep_strict,0.05500000000000001,0.0,0.0030250000000000008
qwen2.5-14b-awq,nba2017_games_5,0.5599999999999999,1.0,0.19360000000000005
qwen2.5-14b-awq,nba_2017_cavs,0.08,0.0,0.0064
qwen2.5-14b-awq,nba_2017_gsw,0.7120000000000001,1.0,0.08294399999999996
qwen2.5-14b-awq,nba_finals_2017_cavs,0.1577,0.0,0.024869290000000002
qwen2.5-14b-awq,nba_finals_2017_warriors,0.48629999999999995,1.0,0.26388769000000006
qwen2.5-14b-awq,nba_finals_2018_cavs,0.22000000000000003,0.0,0.04840000000000001
qwen2.5-14b-awq,nba_finals_2018_warriors,0.06100000000000001,1.0,0.8817209999999999
qwen2.5-14b-awq,nba_mvp_2018_harden,0.06999999999999999,1.0,0.8649000000000001
qwen2.5-14b-awq,nba_mvp_2018_lebron,0.095,0.0,0.009025
qwen2.5-14b-awq,nfl_mvp_2017_brady,0.05500000000000001,1.0,0.893025
qwen2.5-14b-awq,nfl_mvp_2017_other_qb,0.8300000000000001,0.0,0.6889000000000001
qwen2.5-14b-awq,nfl_mvp_2017_wentz,0.05,0.0,0.0025000000000000005
qwen2.5-14b-awq,nfl_mvp_2018_mahomes,0.05,1.0,0.9025
qwen2.5-14b-awq,nfl_mvp_2018_other_qb,0.39999999999999997,0.0,0.15999999999999998
qwen2.5-14b-awq,nhl_2017_pens,0.30599999999999994,1.0,0.48163600000000006
qwen2.5-14b-awq,nhl_2017_preds,0.16,0.0,0.0256
qwen2.5-14b-awq,nhl_2018_caps,0.375,1.0,0.390625
qwen2.5-14b-awq,nhl_2018_vgk,0.25,0.0,0.0625
qwen2.5-14b-awq,nl_2017_pvv,0.10500000000000002,0.0,0.011025000000000005
qwen2.5-14b-awq,nl_2017_vvd,0.5970000000000001,1.0,0.16240899999999994
qwen2.5-14b-awq,no_2017_conservative,0.05500000000000001,0.0,0.0030250000000000008
qwen2.5-14b-awq,no_2017_labour,0.1,1.0,0.81
qwen2.5-14b-awq,nobecon_2017_shiller,0.046,0.0,0.002116
qwen2.5-14b-awq,nobecon_2017_thaler,1.0,1.0,0.0
qwen2.5-14b-awq,nobecon_2018_acemoglu,0.046,0.0,0.002116
qwen2.5-14b-awq,nobecon_2018_nordhaus,0.8,1.0,0.03999999999999998
qwen2.5-14b-awq,noblit_2017_atwood,0.05,0.0,0.0025000000000000005
qwen2.5-14b-awq,noblit_2017_ishiguro,0.05,1.0,0.9025
qwen2.5-14b-awq,nobpeace_2024_hidankyo,0.010001,1.0,0.9800980200009999
qwen2.5-14b-awq,nobpeace_2024_unrwa,0.046,0.0,0.002116
qwen2.5-14b-awq,opp_noms_11,0.047,1.0,0.9082089999999999
qwen2.5-14b-awq,opp_noms_14,0.041100000000000005,0.0,0.0016892100000000005
qwen2.5-14b-awq,opp_noms_5,0.06000000000000001,1.0,0.8835999999999999
qwen2.5-14b-awq,opp_noms_8,0.15000000000000002,1.0,0.7224999999999999
qwen2.5-14b-awq,oscar_bp_2018_shapeofwater,0.05,1.0,0.9025
qwen2.5-14b-awq,oscar_bp_2018_threebillboards,0.1,0.0,0.010000000000000002
qwen2.5-14b-awq,pak_2018_pmln,0.6500000000000001,0.0,0.42250000000000015
qwen2.5-14b-awq,pak_2018_pti,0.545,1.0,0.20702499999999996
qwen2.5-14b-awq,paspa_2018_strike,0.8619999999999999,1.0,0.019044000000000033
qwen2.5-14b-awq,paspa_2018_uphold,0.74,0.0,0.5476
qwen2.5-14b-awq,patriots_reach_sblii,0.15,1.0,0.7224999999999999
qwen2.5-14b-awq,real_madrid_ucl2018_reaches_final,0.35500000000000004,1.0,0.41602500000000003
qwen2.5-14b-awq,rockets_2018_wins_45,0.588,1.0,0.16974400000000003
qwen2.5-14b-awq,rockets_2018_wins_55,0.06000000000000001,1.0,0.8835999999999999
qwen2.5-14b-awq,rockets_2018_wins_60,0.046,1.0,0.9101159999999999
qwen2.5-14b-awq,rockets_2018_wins_70,0.038,0.0,0.001444
qwen2.5-14b-awq,sb_lii_coin_eagles,0.5,1.0,0.25
qwen2.5-14b-awq,sb_lii_coin_pats,0.5,0.0,0.25
qwen2.5-14b-awq,sb_lviii_49ers,0.12,0.0,0.0144
qwen2.5-14b-awq,sb_lviii_chiefs,0.21000000000000002,1.0,0.6241000000000001
qwen2.5-14b-awq,sblii_margin_14,0.34700000000000003,0.0,0.12040900000000002
qwen2.5-14b-awq,sblii_margin_21,0.195,0.0,0.038025
